sample_id	Productive	mutatedStatus	totalCloneCount	totalCloneFraction	cloneId	cloneCount	cloneFraction	V_Gene	J_Gene	C_Gene	igblastnTopVAllele	igblastnVAllele	igblastnJAllele	igblastnTopVAlleles	bestVGene	bestDGene	bestJGene	bestCGene	bestVHitScore	bestDHitScore	bestJHitScore	bestCHitScore	igblastnTopBitScore	allBitScores	patient_id	biopsy_id	preservation	locus
13-43956T	Yes	MUTATED	5519	0.2384120264374271	1	5519	0.2384120264374271	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	422.1	NA	109.7	66.6	297	297,288,272	13-43956	Bx_29371	Snap_Frozen_Tissue	IGK
14-10498_tumorA	Yes	UNMUTATED	2569	0.5398192897667577	0	2569	0.5398192897667577	IGKV2-30	IGKJ2	IGKC	IGKV2-30*02	IGKV2-30*02,IGKV2-30*01,IGKV2D-30*01	IGKJ2*02,IGKJ2*04	IGKV2-30*02	IGKV2D-30	NA	IGKJ2	IGKC	319.9	NA	128.1	195.0	456	456,453,450	14-10498	Bx_29422	FFPE	IGK
14-11009T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-11009	Bx_29455	Immunotube	IGK
14-11247T	Yes	MUTATED	56931	0.9960459786202914	0	56931	0.9960459786202914	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03,IGKV1-5*04	IGKV1-5	NA	IGKJ1	IGKC	317.2	NA	128.3	207.5	411	411,411,408	14-11247	Bx_29481	Snap_Frozen_Tissue	IGK
14-11427T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-11427	Bx_29491	Snap_Frozen_Tissue	IGK
14-11777T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-11777	Bx_29528	Snap_Frozen_Tissue	IGK
GE0142-F80165	Yes	MUTATED	118	0.9147286821705426	2,11,16	22	0.17054263565891473	IGKV4-1	IGKJ4	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*03,IGLV4-60*01	IGKJ4*01	IGKV4-1*01,IGKV4-1*03	IGKV4-1	NA	IGKJ4	IGKC	304.0	NA	195.0	499.0	28.3	28.3,28.3,19.0	14-13141	Bx_29598	FFPE	IGK
14-13213T	Yes	MUTATED	5792	0.3704746066265831	2	5792	0.3704746066265831	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	IGKC	304.5	NA	110.0	234.9	302	302,293,280	14-13213	Bx_29602	Snap_Frozen_Tissue	IGK
14-13480T	Yes	MUTATED	1155	0.15459777807522418	5,6	683	0.09142015794405033	IGKV1-33	IGKJ4	IGKC	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1-39*01	IGKJ4*01	IGKV1-33*01,IGKV1D-33*01	IGKV1-33	NA	IGKJ4	IGKC	256.1	NA	117.0	268.5	293	293,293,230	14-13480	Bx_29617	Snap_Frozen_Tissue	IGK
14-13938T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-13938	Bx_29652	Snap_Frozen_Tissue	IGK
14-13959T	Yes	MUTATED	10106	0.9090581991544481	1,2,3,5	5339	0.48025546460376	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1D-8*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-27	NA	IGKJ1	IGKC	129.9	NA	76.4	293.3	204	204,204,195	14-13959	Bx_29656	Snap_Frozen_Tissue	IGK
CCS_0328-B22696	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-14094	Bx_29665	FFPE	IGK
14-15505T	Yes	MUTATED	21887	0.8458090195926885	0	21887	0.8458090195926885	IGKV1-12	IGKJ5	IGKC	IGKV1-12*01	IGKV1-12*01,IGKV1-12*02,IGKV1D-12*02	IGKJ5*01	IGKV1-12*01,IGKV1-12*02,IGKV1D-12*02	IGKV1-12	NA	IGKJ5	IGKC	241.4	NA	135.4	200.1	300	300,300,300	14-15505	Bx_29763	Immunotube	IGK
14-16281T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-16281	Bx_29834	Immunotube	IGK
14-16707T	Yes	MUTATED	24598	0.6475884582982309	0	24598	0.6475884582982309	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01,IGKJ2*02	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	213.3	NA	94.6	256.3	388	388,372,369	14-16707	Bx_29865	Snap_Frozen_Tissue	IGK
14-20552_tumorA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-20552	Bx_30083	FFPE	IGK
14-20962T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-20962	Bx_30097	Snap_Frozen_Tissue	IGK
14-23891T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-23891	Bx_30254	Immunotube	IGK
14-24648_tumorA	Yes	MUTATED	601	0.9709208400646204	1	601	0.9709208400646204	IGKV4-1	IGKJ2	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-7*02	IGKJ2*01	IGKV4-1*01	IGKV4-1	NA	IGKJ2	IGKC	417.3	NA	162.1	214.9	313	313,310,185	14-24648	Bx_30307	FFPE	IGK
14-24907T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-24907	Bx_30319	Immunotube	IGK
14-25416T	Yes	MUTATED	24471	0.927037163314013	0	24471	0.927037163314013	IGKV4-1	IGKJ2	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-15*01	IGKJ2*01	IGKV4-1*01	IGKV4-1	NA	IGKJ2	IGKC	306.1	NA	134.5	191.2	445	445,442,221	14-25416	Bx_30363	Snap_Frozen_Tissue	IGK
14-25466T	Yes	MUTATED	54356	0.8536340222375778	0	54356	0.8536340222375778	IGKV3-11	IGKJ2	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3D-11*02,IGKV3-11*02	IGKJ2*01,IGKJ2*02	IGKV3-11*01	IGKV3-11	NA	IGKJ2	IGKC	217.2	NA	98.9	186.1	338	338,336,335	14-25466	Bx_30369	Immunotube	IGK
CLC02133-F80218	Yes	MUTATED	338	0.5425361155698234	0,22,23	303	0.48635634028892455	IGKV1-12	IGKJ2	IGKC	IGKV1-12*01	IGKV1-12*01,IGKV1-12*02,IGKV1D-12*02	IGKJ2*01	IGKV1-12*01,IGKV1-12*02,IGKV1D-12*02	IGKV1D-12	NA	IGKJ2	IGKC	433.4	NA	123.9	105.0	227	227,227,227	14-26042	Bx_56593	FFPE	IGK
14-26632T	Yes	MUTATED	24028	0.6684099254478691	0	24028	0.6684099254478691	IGKV1-39	IGKJ4	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ4*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ4	IGKC	302.3	NA	129.1	188.9	397	397,397,372	14-26632	Bx_30428	Immunotube	IGK
14-27524T	Yes	MUTATED	51321	0.35884796106729316	0	51321	0.35884796106729316	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ2*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ2	IGKC	257.3	NA	128.6	207.2	338	338,338,313	14-27524	Bx_30488	Snap_Frozen_Tissue	IGK
14-27873T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-27873	Bx_30519	Snap_Frozen_Tissue	IGK
14-28286T	Yes	MUTATED	18806	0.7118900707877504	0,1	14877	0.5631600863080592	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	IGKC	227.0	NA	118.9	248.6	274	274,265,252	14-28286	Bx_30545	Immunotube	IGK
14-29140T	Yes	MUTATED	373604	0.9808968704053771	0,2,3	286141	0.7512628649443395	IGKV1-5	IGKJ1	IGKC	IGKV1-5*01	IGKV1-5*01,IGKV1-5*03,IGKV1-5*04	IGKJ1*01	IGKV1-5*01,IGKV1-5*03,IGKV1-5*04	IGKV1-5	NA	IGKJ1	IGKC	218.2	NA	145.8	231.3	196	196,196,196	14-29140	Bx_30602	Immunotube	IGK
CCS_0390-B65881	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-29338	Bx_30612	FFPE	IGK
14-29443_tumorA	Yes	MUTATED	329	0.9563953488372092	0	329	0.9563953488372092	IGKV2-28	IGKJ4	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2/OR22-4*01	IGKJ4*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ4	IGKC	310.1	NA	111.6	116.2	293	293,293,219	14-29443	Bx_30632	FFPE	IGK
14-29644T	No	MUTATED	196	0.10481283422459892	7	196	0.10481283422459892	IGKV3-7	IGKJ4	IGKC	IGKV3-7*04	IGKV3-7*04,IGKV3-7*01,IGKV3-7*03	IGKJ4*01	IGKV3-7*04	IGKV3-7	NA	IGKJ4	IGKC	282.1	NA	120.9	6.8	385	385,382,378	14-29644	Bx_30644	Immunotube	IGK
14-30670T	Yes	MUTATED	13927	0.5705682330288009	0,2,3	8520	0.349051579335491	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	255.2	NA	118.2	241.1	399	399,392,380	14-30670	Bx_30732	Immunotube	IGK
14-32185T	Yes	MUTATED	142	0.22152886115444617	14	142	0.22152886115444617	IGKV1-5	IGKJ4	IGKC	IGKV1-5*01	IGKV1-5*01,IGKV1-5*02,IGKV1-5*03	IGKJ4*01	IGKV1-5*01,IGKV1-5*02	IGKV1-5	NA	IGKJ4	IGKC	241.3	NA	112.7	226.3	286	286,286,274	14-32185	Bx_30847	Immunotube	IGK
14-32442T	Yes	MUTATED	15878	0.21840740587903548	0	15878	0.21840740587903548	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*01	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	207.8	NA	126.2	188.2	311	311,308,305	14-32442	Bx_30875	Snap_Frozen_Tissue	IGK
14-32899T	Yes	MUTATED	37405	0.5596618538191067	0	37405	0.5596618538191067	IGKV4-1	IGKJ1	IGKC	IGKV4-1*02	IGKV4-1*02,IGKV4-1*01,IGKV3-15*01	IGKJ1*01	IGKV4-1*02	IGKV4-1	NA	IGKJ1	IGKC	243.7	NA	92.9	204.7	413	413,410,218	14-32899	Bx_30908	Snap_Frozen_Tissue	IGK
14-32922T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-32922	Bx_30916	Snap_Frozen_Tissue	IGK
14-33262T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-33262	Bx_30939	Immunotube	IGK
14-33436T	Yes	MUTATED	13466	0.6846306370430627	0	13466	0.6846306370430627	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	262.1	NA	97.2	179.5	402	402,399,396	14-33436	Bx_30954	Snap_Frozen_Tissue	IGK
14-34508T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-34508	Bx_31038	Immunotube	IGK
14-34590T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-34590	Bx_31042	Immunotube	IGK
14-34708T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-34708	Bx_31045	Snap_Frozen_Tissue	IGK
14-34800T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-34800	Bx_31057	Immunotube	IGK
GE0343-A55446	Yes	MUTATED	5370	0.24573285132476091	0,436,837,1619,2059,3271,3309,3582,3583,3654,6694,6855,6860,6864,7062,7140,7843,7892	5325	0.24367363748684392	IGKV3-11	IGKJ1	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ1*01	IGKV3-11*01	IGKV3-11	NA	IGKJ1	IGKC	234.2	NA	105.4	191.7	219	219,216,213	14-35026	Bx_31073	Snap_Frozen_Tissue	IGK
14-35472_tumorA	Yes	UNMUTATED	690	0.4051673517322372	0	690	0.4051673517322372	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-18*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ1	IGKC	383.5	NA	168.1	166.4	146	146,146,123	14-35472	Bx_31100	FFPE	IGK
14-36022T	Yes	MUTATED	6656	0.679114376084073	0,2	3775	0.385164779104173	IGKV4-1	IGKJ2	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV1-27*01	IGKJ2*01	IGKV4-1*01	IGKV4-1	NA	IGKJ2	IGKC	243.2	NA	116.6	204.7	179	179,176,128	14-36022	Bx_31152	Immunotube	IGK
14-37722T	Yes	MUTATED	48835	0.9195413120433832	0	48835	0.9195413120433832	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	209.6	NA	79.2	179.6	366	366,360,358	14-37722	Bx_31292	Immunotube	IGK
14-38639T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-38639	Bx_31395	Snap_Frozen_Tissue	IGK
14-41250T	Yes	UNMUTATED	628	0.5572315882874889	3	628	0.5572315882874889	IGKV1-5	IGKJ4	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ4*01	IGKV1-5*03	IGKV1-5	NA	IGKJ4	IGKC	375.9	NA	141.8	159.0	318	318,315,311	14-41250	Bx_31567	Snap_Frozen_Tissue	IGK
GE0256-A51238	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14-41461	Bx_31590	Snap_Frozen_Tissue	IGK
15-10535T	Yes	MUTATED	33532	0.9907812315329158	1	33532	0.9907812315329158	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-15*01	IGKJ1*01	IGKV4-1*01	IGKV4-1	NA	IGKJ1	IGKC	284.6	NA	121.0	138.1	406	406,403,221	15-10535	Bx_31618	Immunotube	IGK
15-10675T	Yes	MUTATED	151553	0.9387981391660936	0	151553	0.9387981391660936	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	293.3	NA	143.4	176.0	410	410,406,403	15-10675	Bx_31627	Immunotube	IGK
15-11617T	Yes	MUTATED	31926	0.7185685347738014	0	31926	0.7185685347738014	IGKV4-1	IGKJ4	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV1-27*01	IGKJ4*01	IGKV4-1*01	IGKV4-1	NA	IGKJ4	IGKC	253.6	NA	126.1	187.1	279	279,276,160	15-11617	Bx_31705	Immunotube	IGK
CLC02020-F80170	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-13223	Bx_31821	FFPE	IGK
15-13365T	Yes	MUTATED	9973	0.6507667210440456	0	9973	0.6507667210440456	IGKV4-1	IGKJ2	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3/OR2-268*02	IGKJ2*01	IGKV4-1*01	IGKV4-1	NA	IGKJ2	IGKC	331.2	NA	140.1	183.5	444	444,441,227	15-13365	Bx_31837	Immunotube	IGK
15-13383_tumorB	Yes	MUTATED	40856	0.9365272206303724	0	40856	0.9365272206303724	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	314.6	NA	122.2	125.5	405	405,389,380	15-13383	Bx_31842	FFPE	IGK
CLC02075-F54442	Yes	MUTATED	274	0.7653631284916201	0	274	0.7653631284916201	IGKV1-5	IGKJ2	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ2*01	IGKV1-5*03	IGKV1-5	NA	IGKJ2	IGKC	357.6	NA	169.8	172.3	280	280,277,274	15-14251	Bx_31885	FFPE	IGK
15-14453T	Yes	MUTATED	21942	0.7002616965596478	0,2	19804	0.6320291057637072	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	IGKC	285.9	NA	136.5	143.7	399	399,383,380	15-14453	Bx_31896	Immunotube	IGK
15-14583T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-14583	Bx_31904	Snap_Frozen_Tissue	IGK
15-14813T	Yes	MUTATED	14537	0.7736973761243281	1	14537	0.7736973761243281	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-7*02	IGKJ1*01	IGKV4-1*01	IGKV4-1	NA	IGKJ1	IGKC	309.6	NA	143.6	189.2	336	336,333,181	15-14813	Bx_31922	Immunotube	IGK
15-15253T	Yes	MUTATED	40055	0.7739797495748957	0,1,3	29836	0.5765187818828258	IGKV2-28	IGKJ2	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ2*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ2	IGKC	262.6	NA	118.9	208.4	402	402,402,321	15-15253	Bx_31962	Snap_Frozen_Tissue	IGK
CCS_0343-B38413	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-15270	Bx_31966	FFPE	IGK
GE0301-A55441	Yes	MUTATED	72394	0.9235342144205745	0,1,5,6,10,11,45,87,89,124,292,352,702,721,722,723,724,725,729,1032,1033,1038,1040,1079,1239,1325,1407,1408,1437,1439,1442,1444,1445,1448,1449,1454,1513,2012,2157,2305,2307,2309,2310,2320,4465,4466,4475,4664,4668,4693,4700	52632	0.6714293004031229	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ2*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ2	IGKC	239.1	NA	94.1	175.7	357	357,357,344	15-15757	Bx_31998	Snap_Frozen_Tissue	IGK
CLC02021-F80171	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-16362	Bx_54214	FFPE	IGK
15-16852T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-16852	Bx_32080	Immunotube	IGK
15-16885T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-16885	Bx_32083	Immunotube	IGK
15-17849T	Yes	UNMUTATED	48437	0.9925207983279374	0	48437	0.9925207983279374	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ1	IGKC	314.1	NA	136.3	190.9	453	453,453,355	15-17849	Bx_32152	Immunotube	IGK
GE0333-A55444	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-18723	Bx_32219	Snap_Frozen_Tissue	IGK
15-18916T	Yes	MUTATED	13825	0.7783908563706998	0	13825	0.7783908563706998	IGKV1D-12	IGKJ2	IGKC	IGKV1D-12*01	IGKV1D-12*01,IGKV1-12*01,IGKV1-12*02	IGKJ2*01,IGKJ2*02	IGKV1D-12*01	IGKV1-12	NA	IGKJ2	IGKC	155.9	NA	98.3	236.9	305	305,299,299	15-18916	Bx_32236	Snap_Frozen_Tissue	IGK
GE0344-A70786	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-21654	Bx_32403	Snap_Frozen_Tissue	IGK
GE0387-A55449	Yes	UNMUTATED	47362	0.9398900597328886	0,10,323,335,423,441,954,1530,1572,1599,1740,1743,2261,2445,2604,2615,2625,2631,2637,2890	47271	0.9380841816991128	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ2*01	IGKV3-20*01	IGKV3-20	NA	IGKJ2	IGKC	327.7	NA	132.8	200.8	442	442,427,414	15-24058	Bx_32559	Snap_Frozen_Tissue	IGK
15-24306T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-24306	Bx_32565	Snap_Frozen_Tissue	IGK
15-26538T	Yes	MUTATED	16043	0.9827860818426856	0	16043	0.9827860818426856	IGKV4-1	IGKJ2	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV1-NL1*01	IGKJ2*01,IGKJ2*02	IGKV4-1*01	IGKV4-1	NA	IGKJ2	IGKC	286.0	NA	119.6	156.8	377	377,374,196	15-26538	Bx_32706	Immunotube	IGK
15-29305T	Yes	MUTATED	11932	0.8328331123054373	0	11932	0.8328331123054373	IGKV3-15	IGKJ2	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*03	IGKJ2*01,IGKJ2*02	IGKV3-15*01	IGKV3-15	NA	IGKJ2	IGKC	235.7	NA	107.2	217.7	389	389,386,383	15-29305	Bx_32878	Immunotube	IGK
15-29858T	Yes	UNMUTATED	101857	0.5411104086869213	0	101857	0.5411104086869213	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ1	IGKC	318.8	NA	129.5	190.0	431	431,431,406	15-29858	Bx_32925	Immunotube	IGK
15-30563T	Yes	MUTATED	11372	0.46357669887081654	1	11372	0.46357669887081654	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3/OR2-268*02	IGKJ1*01	IGKV4-1*01	IGKV4-1	NA	IGKJ1	IGKC	216.4	NA	126.2	203.8	388	388,385,209	15-30563	Bx_32983	Snap_Frozen_Tissue	IGK
15-31924T	Yes	MUTATED	14478	0.9013821441912588	0,1	9545	0.5942597434939609	IGKV3-15	IGKJ4	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*03	IGKJ4*01	IGKV3-15*01	IGKV3-15	NA	IGKJ4	IGKC	211.3	NA	130.5	189.7	329	329,325,325	15-31924	Bx_33083	Immunotube	IGK
15-33862T	Yes	UNMUTATED	134	0.2	13	134	0.2	IGKV2-40	IGKJ4	NULL	IGKV2-40*01	IGKV2-40*01,IGKV2D-40*01,IGKV2-40*02	IGKJ4*01	IGKV2-40*01,IGKV2D-40*01	IGKV2D-40	NA	IGKJ4	NA	353.0	NA	131.8	NA	355	355,355,346	15-33862	Bx_33207	Immunotube	IGK
15-34472T	Yes	MUTATED	83769	0.9904934198857792	0	83769	0.9904934198857792	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ1	IGKC	267.7	NA	106.4	201.0	413	413,397,391	15-34472	Bx_33261	Snap_Frozen_Tissue	IGK
15-36675T	Yes	MUTATED	4960	0.3804556262943929	0	4960	0.3804556262943929	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV1-27*01	IGKJ1*01	IGKV4-1*01	IGKV4-1	NA	IGKJ1	IGKC	204.0	NA	93.8	194.3	377	377,374,181	15-36675	Bx_33388	Snap_Frozen_Tissue	IGK
15-37079T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-37079	Bx_33415	Immunotube	IGK
15-37466T	Yes	MUTATED	37367	0.8014369973190348	1,2,7	17961	0.3852225201072386	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	232.6	NA	124.8	202.7	391	391,382,369	15-37466	Bx_33436	Immunotube	IGK
